date,prices,market_caps,total_volumes
2021-07-31,"[1627689600000, 320.44577934282444]","[1627689600000, 174320022.3141709]","[1627689600000, 1580143.6388013298]"
2021-08-01,"[1627776000000, 334.0198997176016]","[1627776000000, 182385051.74414933]","[1627776000000, 5153358.2408843]"
2021-08-02,"[1627862400000, 401.55481721205325]","[1627862400000, 219410005.08869597]","[1627862400000, 4186050.179937336]"
2021-08-03,"[1627948800000, 362.0120057161911]","[1627948800000, 199675478.38077268]","[1627948800000, 31781828.127593126]"
2021-08-04,"[1628035200000, 334.81950893432213]","[1628035200000, 184240321.76078078]","[1628035200000, 5634853.881637835]"
2021-08-05,"[1628121600000, 367.54533837900436]","[1628121600000, 202528265.73975146]","[1628121600000, 3858138.2749764523]"
2021-08-06,"[1628208000000, 379.86961085820496]","[1628208000000, 213990050.3648456]","[1628208000000, 5524972.30064714]"
2021-08-07,"[1628294400000, 421.0596679449736]","[1628294400000, 237356018.44506517]","[1628294400000, 13530177.802191943]"
2021-08-08,"[1628380800000, 487.1255367934818]","[1628380800000, 275007410.25455916]","[1628380800000, 9297770.010928024]"
2021-08-09,"[1628467200000, 446.7406182579989]","[1628467200000, 253131577.63618168]","[1628467200000, 5684959.295325768]"
2021-08-10,"[1628553600000, 442.92672845277394]","[1628553600000, 249890800.93903396]","[1628553600000, 5305127.792001633]"
2021-08-11,"[1628640000000, 389.0327844651694]","[1628640000000, 220218357.09770975]","[1628640000000, 15853140.14735651]"
2021-08-12,"[1628726400000, 389.4476187019517]","[1628726400000, 221326342.98267674]","[1628726400000, 19064702.963053174]"
2021-08-13,"[1628812800000, 377.2723750778225]","[1628812800000, 219038689.2840475]","[1628812800000, 9438376.689187808]"
2021-08-14,"[1628899200000, 437.6259832499873]","[1628899200000, 254448786.752739]","[1628899200000, 10147754.56278434]"
2021-08-15,"[1628985600000, 414.54972667713366]","[1628985600000, 241385144.77961266]","[1628985600000, 19912264.524441063]"
2021-08-16,"[1629072000000, 399.09787822612805]","[1629072000000, 232544517.1489315]","[1629072000000, 15713189.113037683]"
2021-08-17,"[1629158400000, 378.49682387077934]","[1629158400000, 223259876.6199224]","[1629158400000, 6271483.499864075]"
2021-08-18,"[1629244800000, 358.12536716790373]","[1629244800000, 209842905.41551557]","[1629244800000, 2161252.325276251]"
2021-08-19,"[1629331200000, 357.919225723952]","[1629331200000, 209626192.77924794]","[1629331200000, 1232404.7261101617]"
2021-08-20,"[1629417600000, 361.6612611925794]","[1629417600000, 212365991.03115162]","[1629417600000, 1686818.0630429636]"
2021-08-21,"[1629504000000, 364.4341022660707]","[1629504000000, 217813567.80561647]","[1629504000000, 4352276.128016684]"
2021-08-22,"[1629590400000, 356.88772597412844]","[1629590400000, 213572492.3687694]","[1629590400000, 1554660.6943041044]"
2021-08-23,"[1629676800000, 350.45398533200887]","[1629676800000, 210245904.94716504]","[1629676800000, 21046670.865452196]"
2021-08-24,"[1629763200000, 359.0583460697512]","[1629763200000, 215546405.1439444]","[1629763200000, 5456607.7829190055]"
2021-08-25,"[1629849600000, 340.84825052965584]","[1629849600000, 204643021.90258265]","[1629849600000, 2889824.284506514]"
2021-08-26,"[1629936000000, 342.2424238782548]","[1629936000000, 205639186.01833817]","[1629936000000, 4213033.7912229365]"
2021-08-27,"[1630022400000, 334.2882012006321]","[1630022400000, 204976019.2618567]","[1630022400000, 3916421.910740373]"
2021-08-28,"[1630108800000, 332.5359264802375]","[1630108800000, 204073485.72785515]","[1630108800000, 5410766.127982561]"
2021-08-29,"[1630195200000, 327.0557546027058]","[1630195200000, 200595109.25315392]","[1630195200000, 1289248.5368491008]"
2021-08-30,"[1630281600000, 318.2880144626745]","[1630281600000, 195948735.61645555]","[1630281600000, 2681938.340740697]"
2021-08-31,"[1630368000000, 334.2856080180759]","[1630368000000, 207939427.164005]","[1630368000000, 17914806.395271096]"
2021-09-01,"[1630454400000, 364.9155698921979]","[1630454400000, 226180161.58804756]","[1630454400000, 6877836.077083099]"
2021-09-02,"[1630540800000, 457.9050727200855]","[1630540800000, 284505318.99240744]","[1630540800000, 21348464.4598587]"
2021-09-03,"[1630627200000, 412.7043657790322]","[1630627200000, 263356615.81583926]","[1630627200000, 17784667.298415184]"
2021-09-04,"[1630713600000, 430.0236473117661]","[1630713600000, 271744605.94252443]","[1630713600000, 8316551.915934156]"
2021-09-05,"[1630800000000, 424.930653266987]","[1630800000000, 269606595.2579604]","[1630800000000, 5064662.104459165]"
2021-09-06,"[1630886400000, 433.19008726048594]","[1630886400000, 274648983.4638511]","[1630886400000, 5049204.147387478]"
2021-09-07,"[1630972800000, 419.0559564073573]","[1630972800000, 266478410.44002742]","[1630972800000, 6534396.99165339]"
2021-09-08,"[1631059200000, 337.0278917813395]","[1631059200000, 214477195.17913714]","[1631059200000, 13072854.780845793]"
2021-09-09,"[1631145600000, 353.4887024062078]","[1631145600000, 225157261.870011]","[1631145600000, 12381262.732722418]"
2021-09-10,"[1631232000000, 341.2053682867906]","[1631232000000, 221800443.52923927]","[1631232000000, 4108280.2087944187]"
2021-09-11,"[1631318400000, 300.1391672416513]","[1631318400000, 195080474.28582045]","[1631318400000, 12436158.191803114]"
2021-09-12,"[1631404800000, 302.6806199940491]","[1631404800000, 196982676.45760348]","[1631404800000, 2537487.9800813165]"
2021-09-13,"[1631491200000, 325.387091682888]","[1631491200000, 213382375.66543603]","[1631491200000, 9719006.672044663]"
2021-09-14,"[1631577600000, 307.41067669149527]","[1631577600000, 201256509.93283254]","[1631577600000, 3562905.3423828175]"
2021-09-15,"[1631664000000, 314.5064261692192]","[1631664000000, 205856069.88685572]","[1631664000000, 1845766.2049301297]"
2021-09-16,"[1631750400000, 315.4940760658473]","[1631750400000, 206294828.83955002]","[1631750400000, 3897156.6335865147]"
2021-09-17,"[1631836800000, 323.13644078248325]","[1631836800000, 215507398.20187172]","[1631836800000, 7315811.414091342]"
2021-09-18,"[1631923200000, 305.3887776860077]","[1631923200000, 204340893.08274594]","[1631923200000, 2029440.5533764744]"
2021-09-19,"[1632009600000, 302.1331550867936]","[1632009600000, 210058718.1870095]","[1632009600000, 2070680.2002108758]"
2021-09-20,"[1632096000000, 287.6517572972517]","[1632096000000, 200965137.60974368]","[1632096000000, 3007849.2759626773]"
2021-09-21,"[1632182400000, 248.10810510789676]","[1632182400000, 173081350.83480304]","[1632182400000, 3890152.1591613432]"
2021-09-22,"[1632268800000, 214.29303682111072]","[1632268800000, 149589414.6010817]","[1632268800000, 4162979.1724550975]"
2021-09-23,"[1632355200000, 248.6784571745162]","[1632355200000, 174082121.07446826]","[1632355200000, 5381432.20061447]"
2021-09-24,"[1632441600000, 254.20968492711538]","[1632441600000, 181434466.4120215]","[1632441600000, 1910172.5090918231]"
2021-09-25,"[1632528000000, 238.013821645287]","[1632528000000, 171534201.21877682]","[1632528000000, 2260230.4498159643]"
2021-09-26,"[1632614400000, 236.705199070952]","[1632614400000, 168642030.22424763]","[1632614400000, 1270353.6265483568]"
2021-09-27,"[1632700800000, 240.93897809121216]","[1632700800000, 172349441.61011806]","[1632700800000, 1353321.2318534888]"
2021-09-28,"[1632787200000, 221.8196201847872]","[1632787200000, 158686863.75078487]","[1632787200000, 1875113.7514191451]"
2021-09-29,"[1632873600000, 209.47215300917327]","[1632873600000, 150006919.03876328]","[1632873600000, 1570146.5364974246]"
2021-09-30,"[1632960000000, 205.70996900660882]","[1632960000000, 149072310.7529212]","[1632960000000, 1807678.5186353498]"
2021-10-01,"[1633046400000, 215.6798525079135]","[1633046400000, 159157078.66966915]","[1633046400000, 1056994.1440485262]"
2021-10-02,"[1633132800000, 239.51342538473062]","[1633132800000, 176055988.70470834]","[1633132800000, 1943289.784737881]"
2021-10-03,"[1633219200000, 241.3341478237267]","[1633219200000, 177665537.78107733]","[1633219200000, 1248288.3532785368]"
