date,prices,market_caps,total_volumes
2021-11-26,"[1637884800000, 30.971846854843495]","[1637884800000, 222871691.10309]","[1637884800000, 10783705.517530441]"
2021-11-27,"[1637971200000, 28.855577864802065]","[1637971200000, 206746809.47853926]","[1637971200000, 11483291.959184702]"
2021-11-28,"[1638057600000, 31.101384052266415]","[1638057600000, 224398809.9711915]","[1638057600000, 12004395.21716315]"
2021-11-29,"[1638144000000, 30.51099557273224]","[1638144000000, 217919623.5019598]","[1638144000000, 10367988.640844759]"
2021-11-30,"[1638230400000, 30.37279175465928]","[1638230400000, 218014608.062212]","[1638230400000, 8525410.358769683]"
2021-12-01,"[1638316800000, 29.255060855805702]","[1638316800000, 211157563.45301795]","[1638316800000, 8613942.312903564]"
2021-12-02,"[1638403200000, 29.03999085310093]","[1638403200000, 208595346.86633673]","[1638403200000, 7189653.727449318]"
2021-12-03,"[1638489600000, 30.076785047435788]","[1638489600000, 216280680.41226697]","[1638489600000, 15493565.742174137]"
2021-12-04,"[1638576000000, 32.607932185395626]","[1638576000000, 233370744.52591178]","[1638576000000, 111268503.27391222]"
2021-12-05,"[1638662400000, 27.67006735476641]","[1638662400000, 198958099.821517]","[1638662400000, 39880006.09624408]"
2021-12-06,"[1638748800000, 27.17836071573073]","[1638748800000, 194900870.20716268]","[1638748800000, 13396833.156020533]"
2021-12-07,"[1638835200000, 26.42168520052426]","[1638835200000, 189149728.21796912]","[1638835200000, 8517983.8006963]"
2021-12-08,"[1638921600000, 27.601275256043547]","[1638921600000, 198283883.1975033]","[1638921600000, 13002446.941842252]"
2021-12-09,"[1639008000000, 27.595434668388677]","[1639008000000, 198355905.86293796]","[1639008000000, 11399951.257342268]"
2021-12-10,"[1639094400000, 27.848604479326543]","[1639094400000, 200618397.77806115]","[1639094400000, 14619804.046788398]"
2021-12-11,"[1639180800000, 25.998318536759342]","[1639180800000, 187778768.70412257]","[1639180800000, 14027118.527827628]"
2021-12-12,"[1639267200000, 26.926795766782703]","[1639267200000, 193426506.33982387]","[1639267200000, 6419208.001607811]"
2021-12-13,"[1639353600000, 26.890025473288375]","[1639353600000, 193105718.38335842]","[1639353600000, 5709709.4438678315]"
2021-12-14,"[1639440000000, 24.10499259520791]","[1639440000000, 173539017.52350053]","[1639440000000, 6911786.860757356]"
