date,prices,market_caps,total_volumes
2021-10-13,"[1634083200000, 5.8859817059480015]","[1634083200000, 65677114.20232386]","[1634083200000, 639349.9376447794]"
2021-10-14,"[1634169600000, 6.164562066528985]","[1634169600000, 68969829.75370352]","[1634169600000, 524511.6988124886]"
2021-10-15,"[1634256000000, 5.443299881987691]","[1634256000000, 61212887.24525137]","[1634256000000, 941062.426422453]"
2021-10-16,"[1634342400000, 5.221120234765315]","[1634342400000, 59614980.67343485]","[1634342400000, 824723.6505184446]"
2021-10-17,"[1634428800000, 5.101838012918205]","[1634428800000, 58469162.701971635]","[1634428800000, 578646.6060033655]"
2021-10-18,"[1634515200000, 5.183289899320424]","[1634515200000, 59807548.06596446]","[1634515200000, 646566.8975517032]"
2021-10-19,"[1634601600000, 4.824558847596263]","[1634601600000, 56003915.02917371]","[1634601600000, 1409876.174759268]"
2021-10-20,"[1634688000000, 4.891256485317496]","[1634688000000, 56587096.763462424]","[1634688000000, 594019.6832348941]"
2021-10-21,"[1634774400000, 5.275108622953134]","[1634774400000, 60849835.39440207]","[1634774400000, 542278.7493321697]"
2021-10-22,"[1634860800000, 6.834928466300048]","[1634860800000, 76804272.26814336]","[1634860800000, 3491395.1273456565]"
2021-10-23,"[1634947200000, 6.553296068333063]","[1634947200000, 76206344.44635744]","[1634947200000, 822531.3652130296]"
2021-10-24,"[1635033600000, 5.692970809082911]","[1635033600000, 66651419.6843501]","[1635033600000, 407969.3731488877]"
2021-10-25,"[1635120000000, 5.322971365009907]","[1635120000000, 62352685.15068663]","[1635120000000, 345781.141168169]"
2021-10-26,"[1635206400000, 5.4406439289285355]","[1635206400000, 64005155.78973062]","[1635206400000, 265159.3130567906]"
2021-10-27,"[1635292800000, 5.281399839134367]","[1635292800000, 62480102.445962004]","[1635292800000, 333814.3683809706]"
2021-10-28,"[1635379200000, 4.882529793638136]","[1635379200000, 57775640.8816199]","[1635379200000, 448937.492940734]"
2021-10-29,"[1635465600000, 5.533519520287474]","[1635465600000, 65415826.274795316]","[1635465600000, 234019.9267627085]"
2021-10-30,"[1635552000000, 5.608515448745497]","[1635552000000, 66547385.45248965]","[1635552000000, 169154.02005817354]"
2021-10-31,"[1635638400000, 5.406273474090921]","[1635638400000, 64142544.21126515]","[1635638400000, 222991.21813259038]"
2021-11-01,"[1635724800000, 6.484817231047622]","[1635724800000, 77318601.47219437]","[1635724800000, 7154165.6963167]"
2021-11-02,"[1635811200000, 7.413015967650835]","[1635811200000, 87954549.8661883]","[1635811200000, 3420118.0376486816]"
2021-11-03,"[1635897600000, 7.513963378027877]","[1635897600000, 90363321.49772258]","[1635897600000, 4686591.50321267]"
2021-11-04,"[1635984000000, 8.280128033241525]","[1635984000000, 99675912.33565669]","[1635984000000, 2866498.586312758]"
2021-11-05,"[1636070400000, 7.860416726976533]","[1636070400000, 91048593.3759275]","[1636070400000, 3008874.5569091374]"
2021-11-06,"[1636156800000, 11.50399000798306]","[1636156800000, 139162677.84015095]","[1636156800000, 11252967.629176373]"
2021-11-07,"[1636243200000, 14.793152214200536]","[1636243200000, 189701944.98719776]","[1636243200000, 6947949.8119164]"
2021-11-08,"[1636329600000, 14.959139258083132]","[1636329600000, 191084544.30737084]","[1636329600000, 5628860.832812574]"
2021-11-09,"[1636416000000, 14.751032404382979]","[1636416000000, 191010129.59568033]","[1636416000000, 3346167.5037364266]"
2021-11-10,"[1636502400000, 14.46791714817436]","[1636502400000, 178394510.0961155]","[1636502400000, 7203585.245848347]"
2021-11-11,"[1636588800000, 13.29311229916475]","[1636588800000, 164468696.0711718]","[1636588800000, 6240342.948483508]"
2021-11-12,"[1636675200000, 12.49953128961587]","[1636675200000, 155404341.67936176]","[1636675200000, 1098328.222627715]"
2021-11-13,"[1636761600000, 13.437823664973017]","[1636761600000, 166837105.15104994]","[1636761600000, 6376034.878857062]"
2021-11-14,"[1636848000000, 14.391332255843567]","[1636848000000, 170173487.50231543]","[1636848000000, 161575.54185793153]"
2021-11-15,"[1636934400000, 15.086980207748248]","[1636934400000, 187145453.6984875]","[1636934400000, 9975627.255480343]"
2021-11-16,"[1637020800000, 12.337712629448609]","[1637020800000, 154742068.107945]","[1637020800000, 1614623.0372815174]"
2021-11-17,"[1637107200000, 12.351099222344974]","[1637107200000, 155141344.12650594]","[1637107200000, 4326497.871632351]"
2021-11-18,"[1637193600000, 13.567365373271176]","[1637193600000, 168709934.73373163]","[1637193600000, 1831101.9079729023]"
2021-11-19,"[1637280000000, 12.545702962457867]","[1637280000000, 157697093.7557136]","[1637280000000, 1950717.3202027867]"
2021-11-20,"[1637366400000, 12.620730192881604]","[1637366400000, 159047819.23636785]","[1637366400000, 931411.662804843]"
2021-11-21,"[1637452800000, 13.392940681619269]","[1637452800000, 169108889.5259956]","[1637452800000, 1004781.4747950772]"
2021-11-22,"[1637539200000, 11.15194608287021]","[1637539200000, 144986841.9940546]","[1637539200000, 934859.456081238]"
2021-11-23,"[1637625600000, 10.06971321535583]","[1637625600000, 129481643.16631284]","[1637625600000, 719578.330023589]"
2021-11-24,"[1637712000000, 12.033099368102267]","[1637712000000, 155013361.51022148]","[1637712000000, 6350963.010716377]"
2021-11-25,"[1637798400000, 9.867310078488364]","[1637798400000, 127306599.14094669]","[1637798400000, 542583.887877415]"
2021-11-26,"[1637884800000, 9.34868167031807]","[1637884800000, 121074162.01042809]","[1637884800000, 1500613.3289839744]"
2021-11-27,"[1637971200000, 8.837537008691458]","[1637971200000, 114632939.92030627]","[1637971200000, 278140.90949481545]"
2021-11-28,"[1638057600000, 9.183641616588293]","[1638057600000, 119089524.32091565]","[1638057600000, 694676.8725942923]"
2021-11-29,"[1638144000000, 8.7964953960102]","[1638144000000, 114043377.46845251]","[1638144000000, 741888.4760695876]"
2021-11-30,"[1638230400000, 10.552300720524306]","[1638230400000, 136687516.6065655]","[1638230400000, 7394879.688176111]"
2021-12-01,"[1638316800000, 10.118884249640043]","[1638316800000, 132448476.94871761]","[1638316800000, 966351.9780191573]"
2021-12-02,"[1638403200000, 8.471100462828375]","[1638403200000, 111146570.5271007]","[1638403200000, 980297.7015371985]"
2021-12-03,"[1638489600000, 8.197793695622208]","[1638489600000, 107529634.05712749]","[1638489600000, 549509.5091077673]"
2021-12-04,"[1638576000000, 8.32202486730311]","[1638576000000, 110034037.26728344]","[1638576000000, 877084.7824535663]"
2021-12-05,"[1638662400000, 6.935796695663903]","[1638662400000, 91664078.5023294]","[1638662400000, 830977.2482843505]"
2021-12-06,"[1638748800000, 6.450417471233047]","[1638748800000, 85616852.8996601]","[1638748800000, 1024781.6500712655]"
2021-12-07,"[1638835200000, 7.104211502945296]","[1638835200000, 94350196.77195916]","[1638835200000, 871217.1640970764]"
2021-12-08,"[1638921600000, 7.946180728302053]","[1638921600000, 105890595.21777298]","[1638921600000, 1404251.4029650865]"
2021-12-09,"[1639008000000, 8.14015746267224]","[1639008000000, 107378863.87186815]","[1639008000000, 541389.8173178826]"
2021-12-10,"[1639094400000, 6.898712626272959]","[1639094400000, 92693874.04855719]","[1639094400000, 1405820.6675080673]"
2021-12-11,"[1639180800000, 6.464731505381723]","[1639180800000, 86794613.81673534]","[1639180800000, 516145.3221763109]"
2021-12-12,"[1639267200000, 6.634131624739376]","[1639267200000, 87606501.41167894]","[1639267200000, 743986.4388050169]"
2021-12-13,"[1639353600000, 7.084783199413358]","[1639353600000, 96759354.50478965]","[1639353600000, 715462.0899194289]"
2021-12-14,"[1639440000000, 6.396522203865774]","[1639440000000, 87887594.60277283]","[1639440000000, 940279.0797046752]"
2021-12-15,"[1639526400000, 5.874307059570694]","[1639526400000, 80635001.45081477]","[1639526400000, 1631723.154686059]"
2021-12-16,"[1639612800000, 5.090479302833299]","[1639612800000, 69945455.08563931]","[1639612800000, 1308170.6285455897]"
2021-12-17,"[1639699200000, 5.66333387416572]","[1639699200000, 78313893.61780642]","[1639699200000, 854947.1858529418]"
2021-12-18,"[1639785600000, 5.678928951952164]","[1639785600000, 78252478.1721331]","[1639785600000, 423857.5908002371]"
2021-12-19,"[1639872000000, 5.813705447346283]","[1639872000000, 80258915.14289175]","[1639872000000, 158990.07190888425]"
2021-12-20,"[1639958400000, 5.546468750331347]","[1639958400000, 76769799.30244361]","[1639958400000, 308217.34906547697]"
2021-12-21,"[1640044800000, 6.03359764711014]","[1640044800000, 84054287.85489069]","[1640044800000, 414391.615863103]"
2021-12-22,"[1640131200000, 6.016899964965374]","[1640131200000, 83925164.55767693]","[1640131200000, 33405.869149422695]"
2021-12-23,"[1640217600000, 6.148292077750161]","[1640217600000, 85780425.81441459]","[1640217600000, 380415.04241807986]"
2021-12-24,"[1640304000000, 6.524464597672547]","[1640304000000, 91018571.01387753]","[1640304000000, 1747869.4193774858]"
2021-12-25,"[1640390400000, 6.409039138913122]","[1640390400000, 91722335.20857334]","[1640390400000, 802279.5767844522]"
2021-12-26,"[1640476800000, 6.26009933739241]","[1640476800000, 87873224.61279546]","[1640476800000, 95409.83289026543]"
2021-12-27,"[1640563200000, 6.525643362933425]","[1640563200000, 91567237.3847366]","[1640563200000, 271249.2280990368]"
2021-12-28,"[1640649600000, 6.573263235318496]","[1640649600000, 92255743.14969257]","[1640649600000, 303350.1227406679]"
2021-12-29,"[1640736000000, 5.730122695186959]","[1640736000000, 80575156.71352337]","[1640736000000, 691864.6001839135]"
2021-12-30,"[1640822400000, 5.214334957875538]","[1640822400000, 73253101.34405987]","[1640822400000, 676074.7338381646]"
2021-12-31,"[1640908800000, 4.616087761345745]","[1640908800000, 64976506.71972425]","[1640908800000, 1049865.6935547434]"
2022-01-01,"[1640995200000, 5.045869092873278]","[1640995200000, 71377714.92649859]","[1640995200000, 899080.1033113129]"
2022-01-02,"[1641081600000, 5.369468026965927]","[1641081600000, 75842121.26074849]","[1641081600000, 312723.9057046712]"
2022-01-03,"[1641168000000, 4.984398882960245]","[1641168000000, 70617476.42976813]","[1641168000000, 753296.7316075776]"
2022-01-04,"[1641254400000, 4.75712708478733]","[1641254400000, 67497159.41616364]","[1641254400000, 6931888.473335262]"
2022-01-05,"[1641340800000, 4.685611346354218]","[1641340800000, 64606435.574546754]","[1641340800000, 660594.6094080368]"
2022-01-06,"[1641427200000, 4.711907183135925]","[1641427200000, 67420368.94451101]","[1641427200000, 789464.6466852851]"
2022-01-07,"[1641513600000, 4.799665496293291]","[1641513600000, 68797185.01950605]","[1641513600000, 928237.4886173127]"
2022-01-08,"[1641600000000, 4.47872623361159]","[1641600000000, 64378568.537650935]","[1641600000000, 626063.8373980413]"
2022-01-09,"[1641686400000, 4.577986140963243]","[1641686400000, 65954198.63116403]","[1641686400000, 340442.4532935668]"
2022-01-10,"[1641772800000, 4.771635710456324]","[1641772800000, 68748442.1593939]","[1641772800000, 280017.4692234909]"
2022-01-11,"[1641859200000, 4.835525789925342]","[1641859200000, 69805585.54442143]","[1641859200000, 281286.86752516346]"
2022-01-12,"[1641945600000, 5.732455608616968]","[1641945600000, 82831034.60891616]","[1641945600000, 668936.5617839394]"
2022-01-13,"[1642032000000, 6.727332815380253]","[1642032000000, 97453294.08801891]","[1642032000000, 7090098.001850171]"
2022-01-14,"[1642118400000, 6.27017199739792]","[1642118400000, 93929856.57816537]","[1642118400000, 10807059.48079686]"
2022-01-15,"[1642204800000, 6.1205204279477154]","[1642204800000, 91273060.38037843]","[1642204800000, 12094287.263669552]"
2022-01-16,"[1642291200000, 5.732791612917115]","[1642291200000, 85070248.03786628]","[1642291200000, 3074585.1253850367]"
2022-01-17,"[1642377600000, 5.867568558869109]","[1642377600000, 87820640.18398568]","[1642377600000, 3277153.4410069734]"
2022-01-18,"[1642464000000, 5.952504581035925]","[1642464000000, 90344274.50887898]","[1642464000000, 7611062.4826709265]"
2022-01-19,"[1642550400000, 5.871431416725491]","[1642550400000, 90026628.58060108]","[1642550400000, 7849439.6632690225]"
2022-01-20,"[1642636800000, 5.092064226715843]","[1642636800000, 78489954.9127324]","[1642636800000, 4236647.316843424]"
2022-01-21,"[1642723200000, 4.475836399606933]","[1642723200000, 68985655.83714975]","[1642723200000, 2139478.9426566917]"
2022-01-22,"[1642809600000, 3.5571396337724805]","[1642809600000, 54851390.41918493]","[1642809600000, 2191913.8481634585]"
2022-01-23,"[1642896000000, 3.2204778192734684]","[1642896000000, 50909975.153280966]","[1642896000000, 5620585.948652909]"
2022-01-24,"[1642982400000, 4.292267670952248]","[1642982400000, 66967549.98139921]","[1642982400000, 6994737.492645281]"
2022-01-25,"[1643068800000, 3.353985447313011]","[1643068800000, 52584226.849958785]","[1643068800000, 3383106.621641721]"
2022-01-26,"[1643155200000, 2.9564950884776535]","[1643155200000, 46422059.77911355]","[1643155200000, 2867712.727803074]"
2022-01-27,"[1643241600000, 3.0637393970649227]","[1643241600000, 47324012.4045722]","[1643241600000, 2910414.4907400515]"
2022-01-28,"[1643328000000, 2.9140155543615163]","[1643328000000, 45856095.98310886]","[1643328000000, 1292123.237980199]"
2022-01-29,"[1643414400000, 3.207288319458101]","[1643414400000, 50748905.31233494]","[1643414400000, 4641791.754926567]"
2022-01-30,"[1643500800000, 3.2401188149412854]","[1643500800000, 51065383.97664121]","[1643500800000, 1217311.7164656897]"
2022-01-31,"[1643587200000, 3.393656174683162]","[1643587200000, 53622766.79851535]","[1643587200000, 1687969.9687594827]"
2022-02-01,"[1643673600000, 3.3044088304775134]","[1643673600000, 52293511.87156786]","[1643673600000, 1739689.542864133]"
2022-02-02,"[1643760000000, 3.1786731043987624]","[1643760000000, 50617306.72413746]","[1643760000000, 1164191.7743905557]"
2022-02-03,"[1643846400000, 2.9435988744568227]","[1643846400000, 46735224.88644908]","[1643846400000, 1718567.1982238507]"
2022-02-04,"[1643932800000, 2.870701775974623]","[1643932800000, 45899131.88621403]","[1643932800000, 949823.7087951048]"
2022-02-05,"[1644019200000, 3.0596918959508397]","[1644019200000, 49183344.06280957]","[1644019200000, 1614526.3122725675]"
