date,prices,market_caps,total_volumes
2022-02-18,"[1645142400000, 5.12652747267407]","[1645142400000, 26719244.330316734]","[1645142400000, 13825520.24204099]"
2022-02-19,"[1645228800000, 5.045517187315804]","[1645228800000, 26252776.80212774]","[1645228800000, 9925146.023075398]"
2022-02-20,"[1645315200000, 5.451861194080874]","[1645315200000, 28317409.792274915]","[1645315200000, 21921795.59844539]"
2022-02-21,"[1645401600000, 4.779844394494301]","[1645401600000, 24931892.82188478]","[1645401600000, 15073487.776385853]"
2022-02-22,"[1645488000000, 4.44844890253124]","[1645488000000, 23222742.054808393]","[1645488000000, 15138758.52398854]"
2022-02-23,"[1645574400000, 4.537247566353295]","[1645574400000, 23592219.399855103]","[1645574400000, 12747530.98252548]"
2022-02-24,"[1645660800000, 4.379134769082405]","[1645660800000, 22844645.430351112]","[1645660800000, 10011070.745927596]"
2022-02-25,"[1645747200000, 4.407765966741378]","[1645747200000, 22937528.529011246]","[1645747200000, 20061642.725492734]"
2022-02-26,"[1645833600000, 4.953197605476655]","[1645833600000, 25714682.2130086]","[1645833600000, 13264682.447085671]"
2022-02-27,"[1645920000000, 5.331782283351009]","[1645920000000, 27589325.589484975]","[1645920000000, 14615093.314030591]"
2022-02-28,"[1646006400000, 5.336174013059258]","[1646006400000, 27795855.694221623]","[1646006400000, 18565899.623276085]"
2022-03-01,"[1646092800000, 5.41296194522233]","[1646092800000, 28104083.403195374]","[1646092800000, 24382907.11216128]"
2022-03-02,"[1646179200000, 6.14345167406977]","[1646179200000, 32537489.14603114]","[1646179200000, 33412725.341294557]"
2022-03-03,"[1646265600000, 6.173381635769041]","[1646265600000, 32642364.68216364]","[1646265600000, 53446310.38142428]"
2022-03-04,"[1646352000000, 6.157665891477298]","[1646352000000, 32551185.121192537]","[1646352000000, 25813301.14732047]"
2022-03-05,"[1646438400000, 5.542746818582168]","[1646438400000, 29305533.522057228]","[1646438400000, 31529011.055618074]"
2022-03-06,"[1646524800000, 5.221108355204204]","[1646524800000, 27476260.992796943]","[1646524800000, 22992765.716264058]"
2022-03-07,"[1646611200000, 5.133245517013729]","[1646611200000, 27071016.689076606]","[1646611200000, 28413294.414411977]"
2022-03-08,"[1646697600000, 5.037970798703572]","[1646697600000, 26634925.672384817]","[1646697600000, 29968744.429097854]"
2022-03-09,"[1646784000000, 5.349704402561086]","[1646784000000, 28167278.021073293]","[1646784000000, 25571579.707095645]"
2022-03-10,"[1646870400000, 6.0526998697577215]","[1646870400000, 31886142.835231494]","[1646870400000, 31143743.658261057]"
2022-03-11,"[1646956800000, 5.483797628667191]","[1646956800000, 28954753.978381474]","[1646956800000, 31728656.019858517]"
2022-03-12,"[1647043200000, 5.13888056782096]","[1647043200000, 27257041.912296247]","[1647043200000, 19003805.041152015]"
2022-03-13,"[1647129600000, 4.880285209392258]","[1647129600000, 25763178.339096043]","[1647129600000, 12706387.232496183]"
2022-03-14,"[1647216000000, 4.647898170997282]","[1647216000000, 24536304.804826427]","[1647216000000, 13766313.589238748]"
2022-03-15,"[1647302400000, 4.692257815000221]","[1647302400000, 24733725.89256321]","[1647302400000, 15550398.5481693]"
2022-03-16,"[1647388800000, 4.794227508666459]","[1647388800000, 25363859.51541858]","[1647388800000, 13415658.043621344]"
2022-03-17,"[1647475200000, 5.138091250098865]","[1647475200000, 27230578.495777436]","[1647475200000, 16866857.878103863]"
2022-03-18,"[1647561600000, 4.882305938987267]","[1647561600000, 25714574.6693988]","[1647561600000, 8888363.58492394]"
2022-03-19,"[1647648000000, 5.072343104198818]","[1647648000000, 26775024.195044357]","[1647648000000, 12291284.946507107]"
2022-03-20,"[1647734400000, 5.267196154569895]","[1647734400000, 27700831.517763987]","[1647734400000, 15517192.090123015]"
2022-03-21,"[1647820800000, 5.208227404385716]","[1647820800000, 27489238.47108181]","[1647820800000, 15723594.115639802]"
2022-03-22,"[1647907200000, 5.274732135141303]","[1647907200000, 27839686.815000787]","[1647907200000, 14468898.55259611]"
2022-03-23,"[1647993600000, 5.367039528115903]","[1647993600000, 28311101.615673807]","[1647993600000, 14885501.099050436]"
2022-03-24,"[1648080000000, 5.639122243003458]","[1648080000000, 29801984.553536344]","[1648080000000, 20631737.860175792]"
2022-03-25,"[1648166400000, 5.645337181804946]","[1648166400000, 29863211.074583728]","[1648166400000, 12692879.193039048]"
2022-03-26,"[1648252800000, 5.458444256850142]","[1648252800000, 28850736.21527092]","[1648252800000, 17076592.891927354]"
2022-03-27,"[1648339200000, 5.893945139732629]","[1648339200000, 31086221.566178426]","[1648339200000, 11714757.771855421]"
2022-03-28,"[1648425600000, 6.068593033826428]","[1648425600000, 32073692.15976072]","[1648425600000, 16290594.046371825]"
2022-03-29,"[1648512000000, 5.826469351855252]","[1648512000000, 31371001.734931726]","[1648512000000, 26390241.029526606]"
2022-03-30,"[1648598400000, 5.951167115401938]","[1648598400000, 31310972.601416573]","[1648598400000, 24940331.487954322]"
2022-03-31,"[1648684800000, 6.307797532491471]","[1648684800000, 33935954.81258947]","[1648684800000, 25905107.304235905]"
2022-04-01,"[1648771200000, 6.513453911455891]","[1648771200000, 34759829.1448689]","[1648771200000, 36750202.041587554]"
2022-04-02,"[1648857600000, 6.816386123316061]","[1648857600000, 37159135.34992022]","[1648857600000, 35515549.5675115]"
2022-04-03,"[1648944000000, 6.943952117597437]","[1648944000000, 38265061.083249785]","[1648944000000, 34187136.032221876]"
2022-04-04,"[1649030400000, 6.983176687534459]","[1649030400000, 37853334.14357232]","[1649030400000, 24827816.95389872]"
2022-04-05,"[1649116800000, 6.4758089178592995]","[1649116800000, 35269212.484042935]","[1649116800000, 24951583.219863392]"
