date,prices,market_caps,total_volumes
2021-12-05,"[1638662400000, 16.394798341653242]","[1638662400000, 176597174.97074434]","[1638662400000, 70268524.7184264]"
2021-12-06,"[1638748800000, 15.786352226638336]","[1638748800000, 170136069.41322628]","[1638748800000, 30408134.896476112]"
2021-12-07,"[1638835200000, 16.064439079894374]","[1638835200000, 173173960.55761617]","[1638835200000, 33936412.96852364]"
2021-12-08,"[1638921600000, 15.848761883960044]","[1638921600000, 171123166.3950756]","[1638921600000, 18840021.778573494]"
2021-12-09,"[1639008000000, 16.293682739800115]","[1639008000000, 175814700.89606968]","[1639008000000, 22115346.731829584]"
2021-12-10,"[1639094400000, 15.54936000750267]","[1639094400000, 168751888.22473747]","[1639094400000, 47271532.672251984]"
2021-12-11,"[1639180800000, 14.882904159478823]","[1639180800000, 161912576.14450616]","[1639180800000, 27230933.555102576]"
2021-12-12,"[1639267200000, 15.212746451668162]","[1639267200000, 164323869.98849922]","[1639267200000, 18315529.03587354]"
2021-12-13,"[1639353600000, 15.248768404449265]","[1639353600000, 164414019.76963705]","[1639353600000, 13772275.739149142]"
2021-12-14,"[1639440000000, 13.682697631675348]","[1639440000000, 147437083.28330028]","[1639440000000, 30607950.80052881]"
2021-12-15,"[1639526400000, 14.023374924970184]","[1639526400000, 151135405.0876706]","[1639526400000, 19008933.76151636]"
2021-12-16,"[1639612800000, 14.907997063261021]","[1639612800000, 160337429.82044107]","[1639612800000, 31839146.776161663]"
2021-12-17,"[1639699200000, 14.893624471232215]","[1639699200000, 160853022.19192556]","[1639699200000, 24450273.268778354]"
2021-12-18,"[1639785600000, 16.42810819059062]","[1639785600000, 177263856.35166788]","[1639785600000, 48746532.43882091]"
2021-12-19,"[1639872000000, 18.101817123367162]","[1639872000000, 195471505.28514162]","[1639872000000, 102255046.45142129]"
2021-12-20,"[1639958400000, 17.546835227473665]","[1639958400000, 190093982.42497656]","[1639958400000, 29712209.934428144]"
2021-12-21,"[1640044800000, 18.18708451798217]","[1640044800000, 196878615.88428655]","[1640044800000, 41242326.88289033]"
2021-12-22,"[1640131200000, 18.593025556351087]","[1640131200000, 201374116.6837645]","[1640131200000, 27202549.071511745]"
2021-12-23,"[1640217600000, 17.974987145369997]","[1640217600000, 194933701.8519829]","[1640217600000, 28224419.30410505]"
2021-12-24,"[1640304000000, 19.181731445708973]","[1640304000000, 206596622.91940963]","[1640304000000, 37405445.4551293]"
2021-12-25,"[1640390400000, 18.344312853388445]","[1640390400000, 197809063.40283528]","[1640390400000, 22197950.3917434]"
2021-12-26,"[1640476800000, 18.32664377788031]","[1640476800000, 198482421.47731924]","[1640476800000, 13666943.049818799]"
2021-12-27,"[1640563200000, 18.180164260907645]","[1640563200000, 196274351.4536047]","[1640563200000, 16698038.18515016]"
2021-12-28,"[1640649600000, 18.243284645240312]","[1640649600000, 197314905.60761097]","[1640649600000, 18088557.990260173]"
2021-12-29,"[1640736000000, 16.491486482109554]","[1640736000000, 178667494.0440423]","[1640736000000, 26566702.678404987]"
2021-12-30,"[1640822400000, 15.787844403442834]","[1640822400000, 170046729.9500412]","[1640822400000, 17375224.68076837]"
2021-12-31,"[1640908800000, 16.71557011561127]","[1640908800000, 180161242.02590925]","[1640908800000, 19909022.19937568]"
2022-01-01,"[1640995200000, 17.53412914590404]","[1640995200000, 189590081.7608413]","[1640995200000, 29265297.898887843]"
2022-01-02,"[1641081600000, 18.56032956539664]","[1641081600000, 200392027.85601598]","[1641081600000, 21655311.481465187]"
2022-01-03,"[1641168000000, 19.647650608241626]","[1641168000000, 212539739.16344938]","[1641168000000, 34262734.298388414]"
2022-01-04,"[1641254400000, 19.165084495154815]","[1641254400000, 207301741.8459632]","[1641254400000, 33454198.421915542]"
2022-01-05,"[1641340800000, 19.40924752689457]","[1641340800000, 212578943.17504537]","[1641340800000, 33087238.176673405]"
2022-01-06,"[1641427200000, 17.6687456098634]","[1641427200000, 191201816.5719984]","[1641427200000, 31954340.765309475]"
2022-01-07,"[1641513600000, 17.731764527573127]","[1641513600000, 191948268.72481546]","[1641513600000, 31418546.894178823]"
2022-01-08,"[1641600000000, 17.73095075310802]","[1641600000000, 191370061.46962723]","[1641600000000, 36526745.71188545]"
2022-01-09,"[1641686400000, 17.857366352248572]","[1641686400000, 193847202.90811804]","[1641686400000, 32216895.491623007]"
2022-01-10,"[1641772800000, 18.690343578825534]","[1641772800000, 202008694.8053089]","[1641772800000, 25975175.593345236]"
2022-01-11,"[1641859200000, 17.301051429850915]","[1641859200000, 186739985.8773199]","[1641859200000, 31540347.2762426]"
2022-01-12,"[1641945600000, 17.60980906586677]","[1641945600000, 190587429.4805981]","[1641945600000, 16490943.887496844]"
2022-01-13,"[1642032000000, 17.954617965431815]","[1642032000000, 194252324.64450186]","[1642032000000, 16463885.232972046]"
2022-01-14,"[1642118400000, 17.319430650727128]","[1642118400000, 187250043.2119296]","[1642118400000, 16606319.46094545]"
2022-01-15,"[1642204800000, 17.316819329330183]","[1642204800000, 186317130.29564676]","[1642204800000, 12505425.975109352]"
2022-01-16,"[1642291200000, 17.58542918914063]","[1642291200000, 190069481.89162904]","[1642291200000, 16038959.974478846]"
2022-01-17,"[1642377600000, 17.40573076338502]","[1642377600000, 188030838.25069022]","[1642377600000, 10467921.920963632]"
2022-01-18,"[1642464000000, 16.088070322624485]","[1642464000000, 173781329.13535133]","[1642464000000, 24238742.798830237]"
2022-01-19,"[1642550400000, 15.891487591187552]","[1642550400000, 171681249.93553653]","[1642550400000, 12256094.066470353]"
2022-01-20,"[1642636800000, 15.41143276545991]","[1642636800000, 166827976.27367136]","[1642636800000, 11617707.703732425]"
2022-01-21,"[1642723200000, 14.696357312112227]","[1642723200000, 159879415.30423275]","[1642723200000, 13657081.23634959]"
2022-01-22,"[1642809600000, 12.708243311396373]","[1642809600000, 137310721.51991406]","[1642809600000, 30621117.62192765]"
2022-01-23,"[1642896000000, 11.757519874142787]","[1642896000000, 126829772.16900514]","[1642896000000, 39790500.507856324]"
2022-01-24,"[1642982400000, 12.029780870833164]","[1642982400000, 129735333.15740836]","[1642982400000, 13760052.843490798]"
2022-01-25,"[1643068800000, 11.83438197016805]","[1643068800000, 128082433.65594302]","[1643068800000, 25335951.267640483]"
2022-01-26,"[1643155200000, 12.124574880569527]","[1643155200000, 130987313.19771385]","[1643155200000, 21050961.098505005]"
2022-01-27,"[1643241600000, 11.773110428262237]","[1643241600000, 127656362.0233603]","[1643241600000, 17328200.00806767]"
2022-01-28,"[1643328000000, 11.512289229631206]","[1643328000000, 124331093.2588403]","[1643328000000, 13814183.044758044]"
2022-01-29,"[1643414400000, 11.924481731100906]","[1643414400000, 128726260.16939296]","[1643414400000, 11355510.34467671]"
2022-01-30,"[1643500800000, 12.459109680448213]","[1643500800000, 134291715.02670303]","[1643500800000, 10276007.023210926]"
2022-01-31,"[1643587200000, 12.155186323288712]","[1643587200000, 131214991.68941867]","[1643587200000, 8684557.102318551]"
2022-02-01,"[1643673600000, 12.178488209703376]","[1643673600000, 131328713.08415242]","[1643673600000, 10630958.433385305]"
2022-02-02,"[1643760000000, 12.54813722924236]","[1643760000000, 135515502.27291617]","[1643760000000, 10175551.96165707]"
2022-02-03,"[1643846400000, 11.725256392149761]","[1643846400000, 126488141.55579525]","[1643846400000, 11327042.865916131]"
2022-02-04,"[1643932800000, 12.066106969063293]","[1643932800000, 130433913.6506768]","[1643932800000, 15649680.848302532]"
2022-02-05,"[1644019200000, 13.53865241445202]","[1644019200000, 145438160.06926966]","[1644019200000, 28213217.993822828]"
2022-02-06,"[1644105600000, 13.880736664878274]","[1644105600000, 150342036.0007101]","[1644105600000, 17246003.658209376]"
2022-02-07,"[1644192000000, 14.655761833866325]","[1644192000000, 157997475.5512762]","[1644192000000, 16463913.839419957]"
2022-02-08,"[1644278400000, 14.951587869812876]","[1644278400000, 161511644.8934351]","[1644278400000, 12934834.09308756]"
2022-02-09,"[1644364800000, 14.80105864733145]","[1644364800000, 160209887.75369]","[1644364800000, 21407798.498557374]"
2022-02-10,"[1644451200000, 15.181361435799467]","[1644451200000, 164212089.85437882]","[1644451200000, 12523618.097985318]"
2022-02-11,"[1644537600000, 14.60782562331675]","[1644537600000, 157738323.34871334]","[1644537600000, 22781427.038961746]"
2022-02-12,"[1644624000000, 13.406690241545688]","[1644624000000, 144726806.02627563]","[1644624000000, 16238352.681038]"
2022-02-13,"[1644710400000, 13.619813728664594]","[1644710400000, 146823569.33450678]","[1644710400000, 14417892.980253031]"
2022-02-14,"[1644796800000, 13.781966436782216]","[1644796800000, 148844857.62513763]","[1644796800000, 28684788.23290413]"
2022-02-15,"[1644883200000, 14.044121768582643]","[1644883200000, 151831795.81456107]","[1644883200000, 17299055.146262173]"
2022-02-16,"[1644969600000, 15.767972742390901]","[1644969600000, 170494213.1832451]","[1644969600000, 28174792.715602808]"
2022-02-17,"[1645056000000, 15.331339796264679]","[1645056000000, 165772451.45199847]","[1645056000000, 20864542.84017309]"
2022-02-18,"[1645142400000, 13.621999642270048]","[1645142400000, 147280178.51964572]","[1645142400000, 22508961.360759854]"
2022-02-19,"[1645228800000, 13.149671049795316]","[1645228800000, 142140385.98773664]","[1645228800000, 13960948.12381328]"
2022-02-20,"[1645315200000, 13.105011851142157]","[1645315200000, 141441165.91739246]","[1645315200000, 8862619.432634074]"
2022-02-21,"[1645401600000, 12.594025488366633]","[1645401600000, 136167748.10672855]","[1645401600000, 9475399.91443568]"
2022-02-22,"[1645488000000, 11.877887783095671]","[1645488000000, 128582049.63721208]","[1645488000000, 15187944.842458397]"
2022-02-23,"[1645574400000, 12.45388273971849]","[1645574400000, 134677451.75438792]","[1645574400000, 14786723.919806994]"
2022-02-24,"[1645660800000, 11.944772982305675]","[1645660800000, 129020586.6698063]","[1645660800000, 8252467.696675711]"
2022-02-25,"[1645747200000, 11.83343798859606]","[1645747200000, 127671994.52952011]","[1645747200000, 22713544.855992466]"
2022-02-26,"[1645833600000, 12.362345810157677]","[1645833600000, 133882322.68565637]","[1645833600000, 8914919.390136713]"
2022-02-27,"[1645920000000, 12.365732235901175]","[1645920000000, 133166238.56113769]","[1645920000000, 8832785.837465737]"
2022-02-28,"[1646006400000, 11.636676586842265]","[1646006400000, 125620381.90659526]","[1646006400000, 11219976.023094404]"
2022-03-01,"[1646092800000, 13.060572737293901]","[1646092800000, 140434727.298939]","[1646092800000, 16216317.08968169]"
2022-03-02,"[1646179200000, 13.311729128112221]","[1646179200000, 143476445.93867874]","[1646179200000, 18315148.522850417]"
2022-03-03,"[1646265600000, 13.059986625319933]","[1646265600000, 141230137.50580296]","[1646265600000, 13884601.761085156]"
2022-03-04,"[1646352000000, 12.427827558905495]","[1646352000000, 134345645.4265519]","[1646352000000, 11032926.873563852]"
2022-03-05,"[1646438400000, 11.364955146523306]","[1646438400000, 122853055.482837]","[1646438400000, 12014505.895392593]"
2022-03-06,"[1646524800000, 11.701877486173125]","[1646524800000, 126309101.98965672]","[1646524800000, 7669028.128642213]"
2022-03-07,"[1646611200000, 11.175077936679438]","[1646611200000, 120669529.02280672]","[1646611200000, 6787270.408580573]"
2022-03-08,"[1646697600000, 11.031640916667255]","[1646697600000, 119073162.25217548]","[1646697600000, 9441161.102122633]"
2022-03-09,"[1646784000000, 11.342331634146525]","[1646784000000, 122636176.82751007]","[1646784000000, 11184411.177790247]"
2022-03-10,"[1646870400000, 11.968947170024064]","[1646870400000, 129290455.61588746]","[1646870400000, 10961382.80472557]"
2022-03-11,"[1646956800000, 11.32618284710469]","[1646956800000, 122253350.24002898]","[1646956800000, 13462948.323433068]"
2022-03-12,"[1647043200000, 10.966893084634265]","[1647043200000, 118720436.78125246]","[1647043200000, 10246449.264511593]"
2022-03-13,"[1647129600000, 10.890984936620105]","[1647129600000, 117736128.12449071]","[1647129600000, 5988472.760744138]"
2022-03-14,"[1647216000000, 10.576962249859204]","[1647216000000, 114067555.05344126]","[1647216000000, 6055465.448385403]"
2022-03-15,"[1647302400000, 10.983418783028968]","[1647302400000, 118591921.88415232]","[1647302400000, 7245277.812124675]"
2022-03-16,"[1647388800000, 11.185212592588314]","[1647388800000, 121012293.70991354]","[1647388800000, 10262623.31716896]"
2022-03-17,"[1647475200000, 11.491152325921998]","[1647475200000, 125457622.2493515]","[1647475200000, 24249908.006680112]"
2022-03-18,"[1647561600000, 11.477502593746307]","[1647561600000, 124093322.67390259]","[1647561600000, 8785802.765380453]"
2022-03-19,"[1647648000000, 11.891002919202291]","[1647648000000, 128401839.0852819]","[1647648000000, 14266502.367960203]"
2022-03-20,"[1647734400000, 12.433966543973867]","[1647734400000, 134247116.56503427]","[1647734400000, 19501309.80425242]"
2022-03-21,"[1647820800000, 11.758023338022056]","[1647820800000, 127145197.50049558]","[1647820800000, 18258646.305347145]"
2022-03-22,"[1647907200000, 11.953606294473511]","[1647907200000, 129087514.23730837]","[1647907200000, 14568362.163857069]"
2022-03-23,"[1647993600000, 11.967723043227965]","[1647993600000, 129307033.70741272]","[1647993600000, 15221285.653864136]"
2022-03-24,"[1648080000000, 12.76787400252476]","[1648080000000, 137837278.45895454]","[1648080000000, 21243520.320052717]"
2022-03-25,"[1648166400000, 12.874352707551447]","[1648166400000, 139196656.31038484]","[1648166400000, 21368529.809806496]"
2022-03-26,"[1648252800000, 12.572869275084212]","[1648252800000, 135741817.8435026]","[1648252800000, 15678686.407403491]"
2022-03-27,"[1648339200000, 12.879851798821056]","[1648339200000, 139204942.84995902]","[1648339200000, 9645396.312739229]"
2022-03-28,"[1648425600000, 13.959418635490481]","[1648425600000, 150640873.77968857]","[1648425600000, 25600281.237745706]"
2022-03-29,"[1648512000000, 13.821496344139641]","[1648512000000, 150874534.21855265]","[1648512000000, 36906682.82333356]"
2022-03-30,"[1648598400000, 14.566453918982194]","[1648598400000, 157003956.13197672]","[1648598400000, 58144579.5517181]"
2022-03-31,"[1648684800000, 16.690263270882145]","[1648684800000, 180308413.6213806]","[1648684800000, 109261691.60081863]"
2022-04-01,"[1648771200000, 15.594401667140822]","[1648771200000, 167714531.80830935]","[1648771200000, 54547624.04999566]"
2022-04-02,"[1648857600000, 16.339125253040464]","[1648857600000, 176464060.61567488]","[1648857600000, 43915389.4694767]"
2022-04-03,"[1648944000000, 15.521698877368722]","[1648944000000, 168010969.26078466]","[1648944000000, 27820064.154183093]"
2022-04-04,"[1649030400000, 16.164683482716686]","[1649030400000, 174371666.7648412]","[1649030400000, 19149088.843843162]"
2022-04-05,"[1649116800000, 16.080374264222883]","[1649116800000, 173444327.52421048]","[1649116800000, 32217278.177586406]"
