date,prices,market_caps,total_volumes
2021-04-10,2.3131793661798925,60096018.464773774,2332836.7255350086
2021-04-11,2.2903636657353363,59476032.75737661,1281639.7208743468
2021-04-12,2.3524352138287963,61005396.60842385,3432001.538777953
2021-04-13,2.3088691473502077,59911622.97091122,1590746.9712433429
2021-04-14,2.350454286067549,60819978.26157264,1560383.993051861
2021-04-15,2.255553557173049,58732400.96678037,1752043.7657666649
2021-04-16,2.3685808598096094,61542722.87348271,950056.3472876917
2021-04-17,2.2409081859016884,58300130.7203347,1334347.8044064862
2021-04-18,2.1160475096762883,55313396.99979431,588489.7334337475
2021-04-19,2.237143239434995,58604373.83729435,2984922.089108762
2021-04-20,2.2208350455598374,57741711.18455576,3173124.1950513907
2021-04-21,2.2134936169359283,57632929.658219606,2231570.1794280554
2021-04-22,2.270138915380496,58913260.73948372,1206418.7506795803
2021-04-23,2.5466251792025365,66532034.82901167,4230064.821258625
2021-04-24,2.375020919552266,61674432.46742107,3016574.724658715
2021-04-25,2.5203951784788505,66129824.8937593,2618932.096861264
2021-04-26,2.848147076408709,74070727.99970137,3133895.362490727
2021-04-27,3.051539075766867,79050241.28083394,4299417.162159243
2021-04-28,3.11205446157827,81247413.67692739,6095228.261745267
2021-04-29,3.1520825627228763,81980155.13388777,3908229.8752109422
2021-04-30,3.022604644084044,78546925.99911448,3674945.885115235
2021-05-01,3.0956908783504793,80406561.90662214,2158507.8253978803
2021-05-02,3.3605609923728905,87144248.61187845,3293482.727109799
2021-05-03,3.319912022883012,86302714.71285345,3100886.041870365
2021-05-04,3.5203213178439237,91687150.85328586,4118760.414450857
2021-05-05,3.215702846194338,83911456.61029147,4095231.2044847077
2021-05-06,3.43587063347448,89245257.58872779,2334985.017000708
2021-05-07,3.335986721410242,86569001.02937242,3527681.969795769
2021-05-08,3.3045775665787342,85972744.57474342,2610725.433575021
2021-05-09,3.500032144546368,90692915.85473205,3761547.309110736
2021-05-10,3.4129250888124694,88892340.07178499,2520369.613595641
2021-05-11,3.2247337651466554,84050221.15195633,4889784.168362136
2021-05-12,3.4127665718021816,88484382.72752759,3245770.8252508957
2021-05-13,3.220087810221895,83734179.46050505,6004633.457038572
2021-05-14,2.9225168124578365,75349120.06153098,5467017.75794107
2021-05-15,3.0861839852142836,80113974.22142072,2203613.526155742
2021-05-16,2.966727925310393,76975928.63474901,1779779.529921982
2021-05-17,3.2866057741503383,85426394.4879892,1457143.621932291
2021-05-18,3.167513246042463,82638530.32636118,2448632.1003202107
2021-05-19,3.4569785319398783,89385886.14999998,2465781.5346269687
2021-05-20,2.234816022922053,59362044.18771183,6214535.506179283
2021-05-21,2.6582668732827406,119943136.11505267,5214171.397817048
2021-05-22,2.2439134858053325,110259286.38657016,3826352.6415468077
2021-05-23,1.9258612798366423,95834307.8500004,2315166.7373519843
2021-05-24,1.5659352045839168,76495119.10846129,2867039.515050347
2021-05-25,1.9366022254411897,94979019.66338582,2923024.527949641
2021-05-26,1.9026155306828438,92219050.614045,1471880.8805913432
2021-05-27,2.165075974681685,106265269.20496874,2113028.2155627054
2021-05-28,2.106575322588967,103762573.44468786,1276804.2965368012
2021-05-29,1.7890618665473423,87770178.00686173,1326642.2090217357
2021-05-30,1.6563362557473773,81909896.20041887,1232685.2306930986
2021-05-31,1.7663696307273125,86740558.12022431,889030.6328230151
2021-06-01,2.0136982340565486,97412359.62814227,951658.336476554
2021-06-02,1.8961591954437804,93306352.35266134,747974.1973217438
2021-06-03,2.039441025946737,100012646.80211851,1076710.010329064
2021-06-04,2.3046758350169734,113434917.98614784,1601024.5312128311
2021-06-05,2.1481920600366484,105576189.16072004,1690168.2922512863
2021-06-06,2.1841801077684697,106873385.29024196,1553349.5921573362
2021-06-07,2.2931824466854662,112528072.59900403,1081240.3701875943
2021-06-08,2.160734102707201,107299778.24830629,2465709.550025881
2021-06-09,2.196882397089382,108158222.17360213,2525222.482509819
2021-06-10,2.2755534761146943,111426583.37095386,850939.9905724734
2021-06-11,2.1462787118041753,105992570.83478549,1387534.014391207
2021-06-12,1.9351219901328878,95046170.85625604,1427184.5832529485
2021-06-13,1.9213156202579251,95178747.52068207,1171067.3729956653
2021-06-14,2.045018943188397,100033139.20890307,1199960.4519847531
2021-06-15,2.1310640248664408,104554052.77194801,528938.5791017076
2021-06-16,2.1294947586006447,104578079.89772181,1064254.3713137363
2021-06-17,2.081137082379474,101969332.96755889,1049453.4746009584
2021-06-18,2.0565889847677257,100951377.52003336,300429.30349344155
2021-06-19,1.9114097017565532,94185999.28042309,400308.27085780783
2021-06-20,1.864723535564143,91647496.1732756,840076.9082843498
2021-06-21,1.8609199012435151,91299984.15604644,480452.38797228277
2021-06-22,1.426868978261437,69516515.16861811,651578.1139396942
2021-06-23,1.4099625500135626,68825150.72258246,1078723.3444879877
2021-06-24,1.5569000004654214,76242484.40410165,1404803.1956855273
2021-06-25,1.6211075784452949,78699525.45620123,872831.3956731054
2021-06-26,1.4461489928664277,71075434.61183096,832905.5732310946
2021-06-27,1.447306924412727,70884657.34729894,514664.3019023429
2021-06-28,1.5633200624128305,76933648.31413333,750005.9847726605
2021-06-29,1.6713548211357376,82040178.79806203,956173.8056040794
2021-06-30,1.7761612408985417,87369097.7652386,832953.112945139
2021-07-01,1.8218569322873603,89380253.7145911,887609.2521505748
2021-07-02,1.7167020735119238,84299013.91135505,270859.23140628275
2021-07-03,1.6869719025248457,82698242.47114429,758327.3503837036
2021-07-04,1.7470869385357417,85755596.98435345,760625.5526401505
2021-07-05,1.7979649967798388,88272510.6254819,187823.2061057675
2021-07-06,1.722071350971044,84337465.76361558,657627.0415989443
2021-07-07,1.7942159244050429,87903318.85529101,208248.87616780328
2021-07-08,1.88139473251377,92254395.58381657,427590.1268109409
2021-07-09,1.6951514422229004,83135239.59883069,260662.7205263927
2021-07-10,1.7151203027716244,84048677.70197219,271952.6287043626
2021-07-11,1.6452261179067147,80758889.67837581,218977.5863613251
2021-07-12,1.660228894752481,81525277.72571403,210100.90830186347
2021-07-13,1.5958502255825224,78801163.42460282,259873.82177812164
2021-07-14,1.5114297269754307,74485780.85920298,168686.80037272818
2021-07-15,1.600512486265992,78452743.83941726,481012.4852621289
2021-07-16,1.4755600849987824,72499774.99979737,599883.7419807172
2021-07-17,1.3713122407252871,67313333.26038234,414115.61099315796
2021-07-18,1.3823761824509389,67907894.67749743,384401.39331895707
2021-07-19,1.4232370781932824,69684570.18029386,421816.20428743586
2021-07-20,1.317779761099024,64385090.93440965,513556.5231952404
2021-07-21,1.2572004188748278,61451050.90125744,630783.6841551873
2021-07-22,1.3960820002189283,68529201.55504082,511318.767723278
2021-07-23,1.4248833967575207,69818521.05501348,446878.8017468411
2021-07-24,1.4735761479484404,72249515.06979874,372073.4837435179
2021-07-25,1.507702898135015,73992884.44299869,630583.6227402322
2021-07-26,1.4987500135692913,73767689.5982117,438106.1751787326
2021-07-27,1.5495742786506723,76286536.17077166,696875.1172186831
2021-07-28,1.5609843716395462,76535881.92758718,505923.130778207
2021-07-29,1.5626318699216588,76528306.34459066,767991.3741036844
2021-07-30,1.7285886109661008,82631536.89426135,257371.53668072406
2021-07-31,1.7763424973690545,87231776.84269564,1502261.463942413
2021-08-01,1.9261116116798498,94546660.46379372,1529348.4919716017
2021-08-02,1.9010177058100515,92956250.04720052,1802681.3396455562
2021-08-03,1.8601407536927255,91295800.16072209,268254.53567544837
2021-08-04,1.9304298427700615,94794231.21966471,1632372.3068270714
2021-08-05,2.012294596233758,98781576.75707476,1828622.1924891178
2021-08-06,2.0626018647422755,101302157.11804658,1556665.8999661405
2021-08-07,2.1864988701033097,107319587.86009842,1523297.7224964022
2021-08-08,2.245853611556603,109985404.99481626,1479738.7574279504
2021-08-09,2.046677884858351,100464873.31525512,1274073.7538144938
2021-08-10,2.198607413709049,106820551.43065321,1091403.4046837983
2021-08-11,2.266266472305094,111177562.1143082,1890582.179615974
2021-08-12,2.3319764615250915,114475119.54747938,1152565.956172755
2021-08-13,2.2724010499843312,111446354.06350394,767946.918819513
