date,prices,market_caps,total_volumes
2021-09-22,"[1632268800000, 0.00917001693293339]","[1632268800000, 20426742.351162616]","[1632268800000, 1260401.2397207303]"
2021-09-23,"[1632355200000, 0.009150039983715655]","[1632355200000, 20419354.008864302]","[1632355200000, 881285.4579249945]"
2021-09-24,"[1632441600000, 0.00905749029787275]","[1632441600000, 20206323.98462186]","[1632441600000, 1799788.444388627]"
2021-09-25,"[1632528000000, 0.009253468449566565]","[1632528000000, 20638610.999541376]","[1632528000000, 700624.4776105026]"
2021-09-26,"[1632614400000, 0.009058566101471927]","[1632614400000, 20217219.593528893]","[1632614400000, 50633.61890692465]"
2021-09-27,"[1632700800000, 0.009073354898972572]","[1632700800000, 20245568.197572447]","[1632700800000, 118768.5912681243]"
2021-09-28,"[1632787200000, 0.009002661024121148]","[1632787200000, 19988612.860643055]","[1632787200000, 134950.961184259]"
2021-09-29,"[1632873600000, 0.008974764757818972]","[1632873600000, 20081487.1398941]","[1632873600000, 303670.96797483886]"
2021-09-30,"[1632960000000, 0.009027995839560826]","[1632960000000, 20056908.172868922]","[1632960000000, 191358.71542089412]"
2021-10-01,"[1633046400000, 0.009041374102731212]","[1633046400000, 20145062.067214116]","[1633046400000, 178008.5185871045]"
2021-10-02,"[1633132800000, 0.009002995522148461]","[1633132800000, 20049735.80444571]","[1633132800000, 892451.1556805015]"
2021-10-03,"[1633219200000, 0.00891938527276688]","[1633219200000, 19867285.77155674]","[1633219200000, 96993.77827507317]"
2021-10-04,"[1633305600000, 0.008937855011472129]","[1633305600000, 19943224.440087084]","[1633305600000, 597113.8391623005]"
2021-10-05,"[1633392000000, 0.00908589518837431]","[1633392000000, 20233733.767671656]","[1633392000000, 696746.0162112281]"
2021-10-06,"[1633478400000, 0.008992983930823303]","[1633478400000, 20070740.82066112]","[1633478400000, 1582801.326527294]"
2021-10-07,"[1633564800000, 0.008965964101961618]","[1633564800000, 20069612.38607161]","[1633564800000, 1663887.479218167]"
2021-10-08,"[1633651200000, 0.008933879993950664]","[1633651200000, 19881636.890968528]","[1633651200000, 116496.22943793474]"
