date,prices,market_caps,total_volumes
2022-03-09,"[1646784000000, 18.465176266767074]","[1646784000000, 43008916.55678565]","[1646784000000, 7067674.0050518755]"
2022-03-10,"[1646870400000, 20.311135661518808]","[1646870400000, 47292834.47800478]","[1646870400000, 11034870.297258452]"
2022-03-11,"[1646956800000, 18.46203660333981]","[1646956800000, 43007093.30970348]","[1646956800000, 10882830.439240452]"
2022-03-12,"[1647043200000, 17.877445646129427]","[1647043200000, 41827330.95278181]","[1647043200000, 7767078.5202447055]"
2022-03-13,"[1647129600000, 17.756884893387493]","[1647129600000, 41396480.78358704]","[1647129600000, 4517211.158866602]"
2022-03-14,"[1647216000000, 17.549251462737654]","[1647216000000, 40886543.32901399]","[1647216000000, 4565395.669927794]"
2022-03-15,"[1647302400000, 18.5942259726139]","[1647302400000, 43317964.658709995]","[1647302400000, 6238542.146518557]"
2022-03-16,"[1647388800000, 18.655445850866446]","[1647388800000, 43495321.19120157]","[1647388800000, 6476370.0473849345]"
2022-03-17,"[1647475200000, 19.691579349389492]","[1647475200000, 45586276.29685367]","[1647475200000, 8398186.882606765]"
2022-03-18,"[1647561600000, 19.177556947776992]","[1647561600000, 44695735.7709939]","[1647561600000, 3765081.8670001146]"
2022-03-19,"[1647648000000, 20.239538097121393]","[1647648000000, 47225272.130242944]","[1647648000000, 4251256.783302305]"
2022-03-20,"[1647734400000, 20.555013347202745]","[1647734400000, 47874478.22422062]","[1647734400000, 9837289.658148622]"
2022-03-21,"[1647820800000, 19.6538651370691]","[1647820800000, 45883419.04501855]","[1647820800000, 5744701.838460795]"
2022-03-22,"[1647907200000, 19.786141177815843]","[1647907200000, 46146795.91030095]","[1647907200000, 7387545.929286144]"
2022-03-23,"[1647993600000, 20.78369625559751]","[1647993600000, 48483808.07456897]","[1647993600000, 9082692.397769475]"
2022-03-24,"[1648080000000, 21.988969583339607]","[1648080000000, 51192398.86670576]","[1648080000000, 8414527.443511104]"
2022-03-25,"[1648166400000, 21.718616327364423]","[1648166400000, 50740945.54457977]","[1648166400000, 7927663.616585401]"
2022-03-26,"[1648252800000, 21.517429362012823]","[1648252800000, 50119214.882412754]","[1648252800000, 7407793.5316992765]"
2022-03-27,"[1648339200000, 22.162939463342173]","[1648339200000, 51616200.13198314]","[1648339200000, 3779576.482669187]"
2022-03-28,"[1648425600000, 24.239526747107444]","[1648425600000, 56434313.13516458]","[1648425600000, 12231993.468771255]"
2022-03-29,"[1648512000000, 23.14345217388654]","[1648512000000, 54535020.95588281]","[1648512000000, 13564361.901818885]"
2022-03-30,"[1648598400000, 24.32858219791176]","[1648598400000, 56573982.089815274]","[1648598400000, 11441782.353517642]"
2022-03-31,"[1648684800000, 25.486926507322483]","[1648684800000, 59431730.044098265]","[1648684800000, 12129325.748020206]"
2022-04-01,"[1648771200000, 25.6076693940778]","[1648771200000, 59381848.89324648]","[1648771200000, 18681934.117766157]"
2022-04-02,"[1648857600000, 27.843567271904185]","[1648857600000, 64920063.59509774]","[1648857600000, 51668620.40161548]"
2022-04-03,"[1648944000000, 28.42184656223192]","[1648944000000, 66203251.98261019]","[1648944000000, 21557695.663532313]"
2022-04-04,"[1649030400000, 28.719227743816102]","[1649030400000, 66899180.93003333]","[1649030400000, 9775799.42934772]"
2022-04-05,"[1649116800000, 27.34436326398552]","[1649116800000, 63677089.480686195]","[1649116800000, 10105885.187737938]"
