date,prices,market_caps,total_volumes
2021-12-18,"[1639785600000, 3.006519800908516]","[1639785600000, 0.0]","[1639785600000, 14023.304256806592]"
2021-12-19,"[1639872000000, 3.0246513052085358]","[1639872000000, 0.0]","[1639872000000, 17834.504367567293]"
2021-12-20,"[1639958400000, 3.2625665965206965]","[1639958400000, 0.0]","[1639958400000, 51924.7054262684]"
2021-12-21,"[1640044800000, 3.1696381934025757]","[1640044800000, 0.0]","[1640044800000, 54269.35401481883]"
2021-12-22,"[1640131200000, 3.186617954136241]","[1640131200000, 0.0]","[1640131200000, 62507.152496300005]"
2021-12-23,"[1640217600000, 3.1807681164870782]","[1640217600000, 0.0]","[1640217600000, 82697.19186233808]"
2021-12-24,"[1640304000000, 3.139868644710329]","[1640304000000, 0.0]","[1640304000000, 38170.87610499631]"
2021-12-25,"[1640390400000, 3.11059310637767]","[1640390400000, 0.0]","[1640390400000, 65380.87138422465]"
2021-12-26,"[1640476800000, 3.1582300356510085]","[1640476800000, 0.0]","[1640476800000, 25905.847005038984]"
2021-12-27,"[1640563200000, 3.302268776264532]","[1640563200000, 0.0]","[1640563200000, 80432.31065003717]"
2021-12-28,"[1640649600000, 3.23078884598354]","[1640649600000, 0.0]","[1640649600000, 93573.74801332958]"
2021-12-29,"[1640736000000, 2.9369172933535155]","[1640736000000, 0.0]","[1640736000000, 113311.26540038973]"
2021-12-30,"[1640822400000, 2.6711927067243386]","[1640822400000, 0.0]","[1640822400000, 30669.108727114675]"
2021-12-31,"[1640908800000, 2.667976058576326]","[1640908800000, 0.0]","[1640908800000, 23796.59017789423]"
2022-01-01,"[1640995200000, 2.7029478902047015]","[1640995200000, 0.0]","[1640995200000, 35037.79313454089]"
2022-01-02,"[1641081600000, 2.906333654607421]","[1641081600000, 0.0]","[1641081600000, 48370.05689450307]"
2022-01-03,"[1641168000000, 3.107709810843432]","[1641168000000, 0.0]","[1641168000000, 25213.29665652181]"
2022-01-04,"[1641254400000, 5.719470890653171]","[1641254400000, 0.0]","[1641254400000, 678524.1777091525]"
2022-01-05,"[1641340800000, 5.656087149451742]","[1641340800000, 0.0]","[1641340800000, 399970.0931487428]"
2022-01-06,"[1641427200000, 4.433299637846425]","[1641427200000, 0.0]","[1641427200000, 221748.74219388023]"
2022-01-07,"[1641513600000, 4.7063337288185805]","[1641513600000, 0.0]","[1641513600000, 247805.96209601447]"
2022-01-08,"[1641600000000, 4.312688880145251]","[1641600000000, 0.0]","[1641600000000, 127438.93219305512]"
2022-01-09,"[1641686400000, 4.439891008095208]","[1641686400000, 0.0]","[1641686400000, 143697.5991738364]"
2022-01-10,"[1641772800000, 4.3560014607580335]","[1641772800000, 0.0]","[1641772800000, 80543.06575920197]"
2022-01-11,"[1641859200000, 4.22760735929928]","[1641859200000, 0.0]","[1641859200000, 101327.54931798435]"
2022-01-12,"[1641945600000, 4.542896484356487]","[1641945600000, 0.0]","[1641945600000, 60169.063386772505]"
2022-01-13,"[1642032000000, 5.526172702383141]","[1642032000000, 0.0]","[1642032000000, 190856.80731976352]"
2022-01-14,"[1642118400000, 8.131088831751873]","[1642118400000, 0.0]","[1642118400000, 497976.66221907164]"
2022-01-15,"[1642204800000, 8.356450033363464]","[1642204800000, 0.0]","[1642204800000, 157666.30006422187]"
2022-01-16,"[1642291200000, 7.927752789325966]","[1642291200000, 0.0]","[1642291200000, 381416.7012068946]"
2022-01-17,"[1642377600000, 7.260942382183895]","[1642377600000, 0.0]","[1642377600000, 131642.5308688465]"
2022-01-18,"[1642464000000, 6.286388510015765]","[1642464000000, 0.0]","[1642464000000, 85518.9664533464]"
2022-01-19,"[1642550400000, 6.2028370839571245]","[1642550400000, 0.0]","[1642550400000, 66008.95004742849]"
2022-01-20,"[1642636800000, 5.359564411738665]","[1642636800000, 0.0]","[1642636800000, 79108.2681208004]"
2022-01-21,"[1642723200000, 3.444376057752814]","[1642723200000, 0.0]","[1642723200000, 99657.69426063113]"
2022-01-22,"[1642809600000, 3.0615360440693844]","[1642809600000, 0.0]","[1642809600000, 66578.79748851569]"
2022-01-23,"[1642896000000, 2.8574320690379094]","[1642896000000, 0.0]","[1642896000000, 52433.390916308555]"
2022-01-24,"[1642982400000, 3.143137840224592]","[1642982400000, 0.0]","[1642982400000, 34240.52332641861]"
2022-01-25,"[1643068800000, 2.879813284874247]","[1643068800000, 0.0]","[1643068800000, 23083.84951350069]"
2022-01-26,"[1643155200000, 2.906489560380865]","[1643155200000, 0.0]","[1643155200000, 13867.041479334544]"
2022-01-27,"[1643241600000, 2.7285895219404512]","[1643241600000, 0.0]","[1643241600000, 22273.187512021075]"
2022-01-28,"[1643328000000, 2.5485226050547953]","[1643328000000, 0.0]","[1643328000000, 18761.43717528913]"
2022-01-29,"[1643414400000, 2.545590529526889]","[1643414400000, 0.0]","[1643414400000, 12330.823229479096]"
2022-01-30,"[1643500800000, 2.5572196862226537]","[1643500800000, 0.0]","[1643500800000, 12180.051307427884]"
2022-01-31,"[1643587200000, 2.3386417859251645]","[1643587200000, 0.0]","[1643587200000, 23261.30927899326]"
2022-02-01,"[1643673600000, 2.2528631670510837]","[1643673600000, 0.0]","[1643673600000, 28989.36480400002]"
2022-02-02,"[1643760000000, 2.210210237373699]","[1643760000000, 0.0]","[1643760000000, 7432.0216746818205]"
2022-02-03,"[1643846400000, 1.9735267395500977]","[1643846400000, 0.0]","[1643846400000, 25119.762012502564]"
2022-02-04,"[1643932800000, 1.9373371941350879]","[1643932800000, 0.0]","[1643932800000, 8343.364891284935]"
2022-02-05,"[1644019200000, 2.071512350931225]","[1644019200000, 0.0]","[1644019200000, 8178.828193623321]"
2022-02-06,"[1644105600000, 2.060167158053069]","[1644105600000, 0.0]","[1644105600000, 7651.638753487466]"
2022-02-07,"[1644192000000, 2.017913548958449]","[1644192000000, 0.0]","[1644192000000, 13647.187342250716]"
2022-02-08,"[1644278400000, 2.2040449206102233]","[1644278400000, 0.0]","[1644278400000, 34397.60743872233]"
2022-02-09,"[1644364800000, 2.0966056525187695]","[1644364800000, 0.0]","[1644364800000, 9374.761382225945]"
2022-02-10,"[1644451200000, 2.1870501357628758]","[1644451200000, 0.0]","[1644451200000, 7682.76585579479]"
2022-02-11,"[1644537600000, 1.9768520214317944]","[1644537600000, 0.0]","[1644537600000, 13050.284579147703]"
2022-02-12,"[1644624000000, 1.8536804371058662]","[1644624000000, 0.0]","[1644624000000, 9003.197076258037]"
2022-02-13,"[1644710400000, 1.8827199143741098]","[1644710400000, 0.0]","[1644710400000, 8626.105760684672]"
2022-02-14,"[1644796800000, 1.8513823076159523]","[1644796800000, 0.0]","[1644796800000, 3351.2946469598355]"
2022-02-15,"[1644883200000, 1.839578222724375]","[1644883200000, 0.0]","[1644883200000, 5874.096731933571]"
2022-02-16,"[1644969600000, 2.3413393951744284]","[1644969600000, 0.0]","[1644969600000, 36685.05419020822]"
2022-02-17,"[1645056000000, 2.3911161392373814]","[1645056000000, 0.0]","[1645056000000, 18926.92260958633]"
2022-02-18,"[1645142400000, 2.186983052597746]","[1645142400000, 0.0]","[1645142400000, 16020.080892271666]"
2022-02-19,"[1645228800000, 2.132389371393657]","[1645228800000, 0.0]","[1645228800000, 19392.53184183804]"
2022-02-20,"[1645315200000, 2.1112571862195257]","[1645315200000, 0.0]","[1645315200000, 4694.854542820651]"
