date,prices,market_caps,total_volumes
2021-04-06,0.09472493942942509,57322889.90723734,57872518.56311261
2021-04-07,0.08687148906082841,53097310.591925286,20893077.578896213
2021-04-08,0.08023278684414331,48674271.348840006,20301550.22982213
2021-04-09,0.0845987143368929,51514001.54845531,15761063.064445885
2021-04-10,0.11081278047633054,64922563.85075281,185000603.554202
2021-04-11,0.11097902108859461,67882513.54148187,272523249.5068627
2021-04-12,0.10627697174617975,64533796.850093685,72184236.41683772
2021-04-13,0.0955740560825561,57969186.89267127,38133643.25597389
2021-04-14,0.08926078445440393,54236034.4236181,33238589.99733565
2021-04-15,0.09045902640230687,54864135.63665497,26656735.151676483
2021-04-16,0.09542882033543229,57839836.707485214,46191198.5237289
2021-04-17,0.08491778862329429,51536754.95188843,29366778.180080242
2021-04-18,0.08501901846581181,51568747.73199047,19442987.86698288
2021-04-19,0.07342597831422824,44519619.79610115,16623270.333189124
2021-04-20,0.06830332787891358,41421066.60015643,23493785.94269288
2021-04-21,0.06903063016677817,42002216.016759515,12547815.19307591
2021-04-22,0.06620958599450157,40366345.215060905,17514854.12825958
2021-04-23,0.061434552776531114,37618461.1140858,14379054.87579677
2021-04-24,0.054365360951982016,33058886.48443935,18324281.620533995
2021-04-25,0.05029170122849123,30677778.015936844,8060153.627550504
2021-04-26,0.05360534409574148,32501978.086945567,15929763.195833048
2021-04-27,0.061143189422884166,37117220.85428782,14082351.793819763
2021-04-28,0.06558227159214959,39840241.37192891,13473563.805694237
2021-04-29,0.06313642846110278,37945564.97148025,13041432.211995382
2021-04-30,0.06244450423866649,37861335.33235823,9227054.83327265
2021-05-01,0.06947760870081907,42127985.76756026,22310883.43938842
2021-05-02,0.0706873657667365,43109589.35574997,16261149.080210822
2021-05-03,0.07278814375027717,43861303.329783626,12807778.875741614
2021-05-04,0.0784145384492138,47805132.75834704,46696233.17591815
2021-05-05,0.06627172933247352,40681602.38815704,20784719.67726429
2021-05-06,0.07131754512420058,43265327.466877244,12244443.080643086
2021-05-07,0.06831260781840658,41601179.58846935,10621677.410653817
2021-05-08,0.06760965830279342,40918378.02564856,11283677.21553687
2021-05-09,0.08848717340453735,52943461.590272866,141243018.07921478
2021-05-10,0.07597428330817516,46152532.17307618,66572129.469386965
2021-05-11,0.06781906793031599,41120039.37165872,23697069.715101194
2021-05-12,0.07021434169217136,42389560.12246097,12488342.593933614
2021-05-13,0.05882519839535163,36342669.942577064,7388236.377358626
2021-05-14,0.056492262254184154,33917611.29396548,11288526.545274341
2021-05-15,0.05994474875386387,36319137.69727956,8937847.394958196
2021-05-16,0.05496598548018497,33393808.633961517,6665149.642091587
2021-05-17,0.05514872177850729,33437758.43629921,5168183.199635176
2021-05-18,0.04972479541454332,30284908.17895296,5313450.00326549
2021-05-19,0.05125052163366464,30979488.564221367,5236308.301781889
2021-05-20,0.036459391885002045,22436310.187623303,7055671.664133836
2021-05-21,0.0427187117027818,25840607.475790445,14717660.158569274
2021-05-22,0.03536160693402015,21405706.936374098,22412312.7144549
2021-05-23,0.03281138857666988,19932221.239458427,3730140.004409593
2021-05-24,0.027435454761017265,16389824.135023534,6035763.179809753
2021-05-25,0.03399091950654998,20589489.226570915,9611358.043479366
2021-05-26,0.03508344233092238,21268587.70472837,5689847.161359485
2021-05-27,0.03851044465493052,23232136.98571353,4469336.622000413
2021-05-28,0.03692647882410094,22377376.359781202,2073834.051310084
2021-05-29,0.031061107596992904,18832962.561915953,2788880.376981484
2021-05-30,0.030772001484683155,18783923.1570973,1464460.1426040982
2021-05-31,0.030971907463160565,18811003.124369305,1411363.2057069596
2021-06-01,0.03411519444312377,20647846.68748502,3031292.906286771
2021-06-02,0.03315820887741423,20143539.082576793,1890651.0176194522
2021-06-03,0.03454728688323985,21048228.7267139,2635054.439461354
2021-06-04,0.036484720362459325,22142758.016752895,5938903.538362678
2021-06-05,0.03322109565939402,20128298.549141113,6084423.327934803
2021-06-06,0.030676096122403972,18568390.142947163,2293944.845300445
2021-06-07,0.03591399756999499,21781394.75828822,15856279.696772108
2021-06-08,0.030384766788530845,18668234.16620848,5681954.094585692
2021-06-09,0.031463889138403534,19073474.205228254,3320606.681614013
2021-06-10,0.03681088123497668,22413761.38894255,10455066.374458821
2021-06-11,0.03824694411186898,23182614.206180807,14040154.465414973
2021-06-12,0.0337835890569438,20458620.90416822,6167202.410918406
2021-06-13,0.03139870027618272,19181886.7407433,5296599.426364721
2021-06-14,0.03260800295415926,19627320.545718487,3105458.9764360767
2021-06-15,0.03301510460932909,19942436.963342004,3486465.5882731555
2021-06-16,0.035966147169347346,21893729.499689013,16204090.085503101
2021-06-17,0.03465563633922196,20465432.45815886,29603872.18512728
2021-06-18,0.03726928646908558,22502629.36431327,37007066.22301024
2021-06-19,0.03420367345735917,20760276.749211453,6638233.055355366
2021-06-20,0.03276680970498353,19871728.313836213,5749525.210799744
2021-06-21,0.030649252304842826,18630929.412003007,5382571.933096827
2021-06-22,0.023327517384231056,14642043.703858498,5921732.066863805
2021-06-23,0.021564991038428998,13033050.470124153,3951209.387541016
2021-06-24,0.02494731455846311,15118063.50754337,5054228.779594432
2021-06-25,0.0248531658990696,15099975.80499585,3993726.8202306023
2021-06-26,0.02240410595989073,13505862.127570994,2492191.662512175
2021-06-27,0.02115365516468955,12804527.668527458,3317804.2635070262
2021-06-28,0.0223246339763666,13389285.757636135,3702250.079780607
2021-06-29,0.02335287633180465,14171892.036411986,3016027.3410421205
2021-06-30,0.02512421488818969,15242391.594878994,4133344.066459661
