date,prices,market_caps,total_volumes
2021-09-13,"[1631491200000, 0.11021696921781711]","[1631491200000, 0.0]","[1631491200000, 8007446.584422207]"
2021-09-14,"[1631577600000, 0.1010139496025477]","[1631577600000, 0.0]","[1631577600000, 13186733.693839153]"
2021-09-15,"[1631664000000, 0.10595086103787131]","[1631664000000, 0.0]","[1631664000000, 11553459.351716809]"
2021-09-16,"[1631750400000, 0.10597572752544239]","[1631750400000, 0.0]","[1631750400000, 7652017.000677429]"
2021-09-17,"[1631836800000, 0.13592723474812357]","[1631836800000, 0.0]","[1631836800000, 242392623.25818974]"
2021-09-18,"[1631923200000, 0.13013768169351297]","[1631923200000, 0.0]","[1631923200000, 419505369.58863854]"
2021-09-19,"[1632009600000, 0.1332996349173015]","[1632009600000, 0.0]","[1632009600000, 17541482.89541321]"
2021-09-20,"[1632096000000, 0.1251684155552435]","[1632096000000, 0.0]","[1632096000000, 35762765.39769941]"
2021-09-21,"[1632182400000, 0.1112839293304401]","[1632182400000, 0.0]","[1632182400000, 38401710.257909596]"
2021-09-22,"[1632268800000, 0.09775510112339997]","[1632268800000, 0.0]","[1632268800000, 17818419.452220045]"
2021-09-23,"[1632355200000, 0.1080119608743562]","[1632355200000, 0.0]","[1632355200000, 22108749.665255543]"
2021-09-24,"[1632441600000, 0.10856566020197393]","[1632441600000, 0.0]","[1632441600000, 17030626.017863825]"
2021-09-25,"[1632528000000, 0.09931667167709714]","[1632528000000, 0.0]","[1632528000000, 22293142.309945926]"
2021-09-26,"[1632614400000, 0.09783727406124565]","[1632614400000, 0.0]","[1632614400000, 8298546.785304982]"
2021-09-27,"[1632700800000, 0.09356083575262046]","[1632700800000, 0.0]","[1632700800000, 10639577.312101787]"
2021-09-28,"[1632787200000, 0.09173833529438832]","[1632787200000, 0.0]","[1632787200000, 7510964.159371349]"
2021-09-29,"[1632873600000, 0.09343672880366932]","[1632873600000, 0.0]","[1632873600000, 11942307.416606516]"
2021-09-30,"[1632960000000, 0.09282490857939783]","[1632960000000, 0.0]","[1632960000000, 15589540.143363595]"
2021-10-01,"[1633046400000, 0.0959128319762064]","[1633046400000, 0.0]","[1633046400000, 20022848.796102215]"
2021-10-02,"[1633132800000, 0.10256783685464917]","[1633132800000, 0.0]","[1633132800000, 20469225.430544198]"
2021-10-03,"[1633219200000, 0.10370084311975337]","[1633219200000, 0.0]","[1633219200000, 13704444.153855832]"
2021-10-04,"[1633305600000, 0.10275892087080747]","[1633305600000, 0.0]","[1633305600000, 10136123.299660143]"
2021-10-05,"[1633392000000, 0.10081062328858056]","[1633392000000, 0.0]","[1633392000000, 12349697.852531875]"
2021-10-06,"[1633478400000, 0.10774759287709824]","[1633478400000, 0.0]","[1633478400000, 41185034.4599358]"
2021-10-07,"[1633564800000, 0.11474541705720329]","[1633564800000, 0.0]","[1633564800000, 78463406.63226992]"
2021-10-08,"[1633651200000, 0.11815240157912817]","[1633651200000, 0.0]","[1633651200000, 29774732.50500382]"
2021-10-09,"[1633737600000, 0.1333114802329456]","[1633737600000, 0.0]","[1633737600000, 66817583.52661998]"
2021-10-10,"[1633824000000, 0.1176683255430811]","[1633824000000, 0.0]","[1633824000000, 47705089.87168619]"
2021-10-11,"[1633910400000, 0.12645872381115753]","[1633910400000, 0.0]","[1633910400000, 43692463.31035863]"
2021-10-12,"[1633996800000, 0.1196723595447654]","[1633996800000, 0.0]","[1633996800000, 16660258.252656631]"
